Postcode,In Use?,Latitude,Longitude,Easting,Northing,Grid Ref,Introduced,Terminated,Altitude,Population,Households,Nearest Station,Distance To Station (KM),Built Up Area,Built Up Area Sub-Division
SW3 9AU,No,51.463324,-0.138901,529383,175459,TQ293754,7/1/2009 12:00:00 AM,10/1/2016 12:00:00 AM,21,,,"Clapham Common",0.2,"Greater London","Lambeth"
SW3 9AW,No,51.46324,-0.139336,529353,175449,TQ293754,9/1/2011 12:00:00 AM,11/1/2015 12:00:00 AM,21,,,"Clapham Common",0.2,"Greater London","Lambeth"
SW3 9AY,Yes,51.463324,-0.138875,529385,175459,TQ293754,2/1/2017 12:00:00 AM,,21,,,"Clapham Common",0.2,"Greater London","Lambeth"
SW3 9BB,No,51.46324,-0.139336,529353,175449,TQ293754,3/1/2010 12:00:00 AM,4/1/2014 12:00:00 AM,21,,,"Clapham Common",0.2,"Greater London","Lambeth"
SW3 9BG,No,51.46324,-0.139336,529353,175449,TQ293754,9/1/2010 12:00:00 AM,10/1/2014 12:00:00 AM,21,,,"Clapham Common",0.2,"Greater London","Lambeth"
SW3 9BH,No,51.46324,-0.139336,529353,175449,TQ293754,9/1/2010 12:00:00 AM,10/1/2012 12:00:00 AM,21,,,"Clapham Common",0.2,"Greater London","Lambeth"
SW3 9BR,No,51.463324,-0.138901,529383,175459,TQ293754,2/1/2011 12:00:00 AM,3/1/2017 12:00:00 AM,21,,,"Clapham Common",0.2,"Greater London","Lambeth"
SW3 9BS,Yes,51.463324,-0.138901,529383,175459,TQ293754,4/1/2012 12:00:00 AM,,21,,,"Clapham Common",0.2,"Greater London","Lambeth"
SW3 9BT,No,51.46324,-0.139336,529353,175449,TQ293754,11/1/2014 12:00:00 AM,4/1/2015 12:00:00 AM,21,,,"Clapham Common",0.2,"Greater London","Lambeth"
SW3 9BU,No,51.46324,-0.139336,529353,175449,TQ293754,7/1/2012 12:00:00 AM,4/1/2013 12:00:00 AM,21,,,"Clapham Common",0.2,"Greater London","Lambeth"
SW3 9BW,No,51.46324,-0.139336,529353,175449,TQ293754,8/1/2011 12:00:00 AM,3/1/2013 12:00:00 AM,21,,,"Clapham Common",0.2,"Greater London","Lambeth"
SW3 9BY,No,51.46324,-0.139336,529353,175449,TQ293754,5/1/2011 12:00:00 AM,11/1/2015 12:00:00 AM,21,,,"Clapham Common",0.2,"Greater London","Lambeth"
SW3 9BZ,No,51.46324,-0.139336,529353,175449,TQ293754,7/1/2011 12:00:00 AM,11/1/2015 12:00:00 AM,21,,,"Clapham Common",0.2,"Greater London","Lambeth"
SW3 9DA,No,51.46324,-0.139336,529353,175449,TQ293754,10/1/2011 12:00:00 AM,10/1/2012 12:00:00 AM,21,,,"Clapham Common",0.2,"Greater London","Lambeth"
SW3 9DD,No,51.46324,-0.139336,529353,175449,TQ293754,11/1/2011 12:00:00 AM,12/1/2012 12:00:00 AM,21,,,"Clapham Common",0.2,"Greater London","Lambeth"
SW3 9DF,No,51.463324,-0.138901,529383,175459,TQ293754,11/1/2011 12:00:00 AM,11/1/2016 12:00:00 AM,21,,,"Clapham Common",0.2,"Greater London","Lambeth"
SW3 9DG,No,51.46324,-0.139336,529353,175449,TQ293754,3/1/2012 12:00:00 AM,4/1/2013 12:00:00 AM,21,,,"Clapham Common",0.2,"Greater London","Lambeth"
SW3 9DJ,Yes,51.463324,-0.138901,529383,175459,TQ293754,7/1/2012 12:00:00 AM,,21,,,"Clapham Common",0.2,"Greater London","Lambeth"
SW3 9DL,No,51.46324,-0.139336,529353,175449,TQ293754,10/1/2012 12:00:00 AM,1/1/2014 12:00:00 AM,21,,,"Clapham Common",0.2,"Greater London","Lambeth"
